trade_id,timestamp_ns,symbol,side,quantity,price,venue,strategy,account,status
INT_002834,1700000002834000000,MSFT,Sell,4545,405.84,NYSE,mean_revert,ACC011,active
INT_002835,1700000002835000000,GS,Buy,2865,471.55,NYSE,mean_revert,ACC003,active
INT_002836,1700000002836000000,JNJ,Sell,1189,84.87,NASDAQ,mean_revert,ACC014,active
INT_002837,1700000002837000000,GS,Buy,9341,470.01,NYSE,market_neutral,ACC013,active
INT_002838,1700000002838000000,HD,Buy,9691,194.47,NASDAQ,mean_revert,ACC006,active
INT_002839,1700000002839000000,GOOG,Sell,18,415.04,NYSE,mean_revert,ACC006,active
INT_002840,1700000002840000000,JNJ,Buy,254,82.0,NASDAQ,stat_arb,ACC005,active
INT_002841,1700000002841000000,MSFT,Buy,5047,82.98,NYSE,market_neutral,ACC008,active
INT_002842,1700000002842000000,JNJ,Sell,7591,289.39,NASDAQ,pairs,ACC002,active
INT_002843,1700000002843000000,HD,Sell,3542,83.39,NASDAQ,pairs,ACC016,active
INT_002844,1700000002844000000,JPM,Buy,9872,493.29,NYSE,momentum,ACC015,active
INT_002845,1700000002845000000,UNH,Buy,7552,481.61,NASDAQ,market_neutral,ACC014,active
INT_002846,1700000002846000000,MA,Buy,3417,473.32,NASDAQ,momentum,ACC004,active
INT_002847,1700000002847000000,KO,Buy,6272,197.97,NYSE,stat_arb,ACC017,active
INT_002848,1700000002848000000,HD,Sell,2986,154.93,NYSE,stat_arb,ACC006,active
INT_002849,1700000002849000000,AMZN,Buy,5776,428.97,NASDAQ,pairs,ACC013,active
INT_002850,1700000002850000000,GS,Sell,9234,338.04,NASDAQ,pairs,ACC001,active
INT_002851,1700000002851000000,GOOG,Buy,2308,239.39,NASDAQ,pairs,ACC010,active
INT_002852,1700000002852000000,BAC,Sell,8143,230.41,NASDAQ,market_neutral,ACC015,active
INT_002853,1700000002853000000,BAC,Buy,6887,417.3,NASDAQ,mean_revert,ACC014,active
INT_002854,1700000002854000000,GOOG,Sell,5426,64.86,NASDAQ,momentum,ACC012,active
INT_002855,1700000002855000000,V,Buy,7714,139.63,NASDAQ,mean_revert,ACC019,active
INT_002856,1700000002856000000,JNJ,Buy,7618,248.62,NYSE,market_neutral,ACC012,active
INT_002857,1700000002857000000,TSLA,Sell,3659,194.49,NYSE,mean_revert,ACC019,active
INT_002858,1700000002858000000,WMT,Buy,2946,215.6,NYSE,momentum,ACC017,active
INT_002859,1700000002859000000,META,Sell,6785,353.49,NASDAQ,mean_revert,ACC008,active
INT_002860,1700000002860000000,MSFT,Sell,4761,462.27,NASDAQ,market_neutral,ACC013,active
INT_002861,1700000002861000000,MA,Sell,6792,345.86,NYSE,mean_revert,ACC011,active
INT_002862,1700000002862000000,GS,Sell,3637,188.33,NASDAQ,stat_arb,ACC010,active
INT_002863,1700000002863000000,KO,Buy,6490,306.22,NYSE,market_neutral,ACC008,active
INT_002864,1700000002864000000,GS,Sell,9485,252.9,NYSE,market_neutral,ACC009,active
INT_002865,1700000002865000000,JNJ,Sell,291,286.62,NYSE,momentum,ACC008,active
INT_002866,1700000002866000000,GOOG,Sell,8210,239.06,NASDAQ,momentum,ACC019,active
INT_002867,1700000002867000000,CVX,Sell,1644,162.13,NYSE,stat_arb,ACC019,active
INT_002868,1700000002868000000,WMT,Buy,1012,361.07,NYSE,pairs,ACC002,active
INT_002869,1700000002869000000,PG,Sell,4947,454.66,NASDAQ,momentum,ACC010,active
INT_002870,1700000002870000000,JNJ,Sell,5526,262.68,NYSE,momentum,ACC002,active
INT_002871,1700000002871000000,JPM,Buy,713,185.8,NASDAQ,mean_revert,ACC013,active
INT_002872,1700000002872000000,MSFT,Buy,3670,304.96,NYSE,momentum,ACC012,active
INT_002873,1700000002873000000,AMZN,Buy,1890,141.82,NASDAQ,mean_revert,ACC013,active
INT_002874,1700000002874000000,MA,Sell,3128,198.85,NASDAQ,pairs,ACC001,active
INT_002875,1700000002875000000,CVX,Sell,1302,465.21,NYSE,stat_arb,ACC009,active
INT_002876,1700000002876000000,MA,Sell,3109,166.72,NASDAQ,pairs,ACC013,active
INT_002877,1700000002877000000,JPM,Buy,1197,150.27,NASDAQ,stat_arb,ACC007,active
INT_002878,1700000002878000000,BAC,Buy,3131,422.97,NYSE,momentum,ACC002,active
INT_002879,1700000002879000000,JPM,Buy,5089,255.88,NYSE,mean_revert,ACC014,active
INT_002880,1700000002880000000,NVDA,Buy,316,185.57,NASDAQ,market_neutral,ACC014,active
INT_002881,1700000002881000000,XOM,Sell,8861,424.04,NYSE,market_neutral,ACC011,active
INT_002882,1700000002882000000,TSLA,Sell,6259,388.97,NYSE,momentum,ACC003,active
INT_002883,1700000002883000000,PG,Sell,4696,78.99,NASDAQ,momentum,ACC002,active
INT_002884,1700000002884000000,BAC,Buy,5228,76.3,NYSE,market_neutral,ACC012,active
INT_002885,1700000002885000000,GOOG,Buy,2663,416.78,NASDAQ,pairs,ACC013,active
INT_002886,1700000002886000000,V,Buy,7357,388.22,NYSE,momentum,ACC007,active
INT_002887,1700000002887000000,TSLA,Buy,3840,54.19,NYSE,momentum,ACC011,active
INT_002888,1700000002888000000,UNH,Buy,3541,141.99,NYSE,momentum,ACC001,active
INT_002889,1700000002889000000,JPM,Buy,4165,233.73,NASDAQ,stat_arb,ACC004,active
INT_002890,1700000002890000000,JNJ,Sell,5993,469.77,NYSE,pairs,ACC014,active
INT_002891,1700000002891000000,TSLA,Sell,9998,324.48,NASDAQ,momentum,ACC002,active
INT_002892,1700000002892000000,META,Sell,6075,144.77,NYSE,momentum,ACC008,active
INT_002893,1700000002893000000,HD,Sell,7999,126.78,NYSE,momentum,ACC009,active
INT_002894,1700000002894000000,TSLA,Buy,2091,293.08,NASDAQ,stat_arb,ACC019,active
INT_002895,1700000002895000000,AAPL,Buy,7451,372.96,NYSE,momentum,ACC010,active
INT_002896,1700000002896000000,GOOG,Sell,968,247.71,NASDAQ,mean_revert,ACC018,active
INT_002897,1700000002897000000,WMT,Buy,7813,338.99,NASDAQ,mean_revert,ACC009,active
INT_002898,1700000002898000000,JNJ,Buy,9852,471.07,NYSE,mean_revert,ACC002,active
INT_002899,1700000002899000000,UNH,Sell,8883,152.33,NASDAQ,momentum,ACC016,active
INT_002900,1700000002900000000,TSLA,Sell,8296,442.49,NYSE,momentum,ACC005,active
INT_002901,1700000002901000000,V,Buy,9593,401.87,NASDAQ,pairs,ACC013,active
INT_002902,1700000002902000000,CVX,Sell,4183,461.69,NYSE,momentum,ACC016,active
INT_002903,1700000002903000000,JPM,Buy,7405,308.03,NYSE,momentum,ACC004,active
INT_002904,1700000002904000000,TSLA,Buy,1418,490.7,NYSE,market_neutral,ACC015,active
INT_002905,1700000002905000000,XOM,Buy,3871,363.6,NASDAQ,market_neutral,ACC002,active
INT_002906,1700000002906000000,MSFT,Sell,820,438.33,NASDAQ,mean_revert,ACC002,active
INT_002907,1700000002907000000,JPM,Buy,5785,96.61,NASDAQ,mean_revert,ACC006,active
INT_002908,1700000002908000000,KO,Sell,1802,272.3,NYSE,momentum,ACC005,active
INT_002909,1700000002909000000,PG,Sell,4180,162.4,NASDAQ,momentum,ACC006,active
INT_002910,1700000002910000000,AAPL,Sell,4749,117.34,NYSE,pairs,ACC006,active
INT_002911,1700000002911000000,UNH,Sell,4280,316.0,NASDAQ,momentum,ACC007,active
INT_002912,1700000002912000000,AAPL,Buy,3325,489.27,NASDAQ,mean_revert,ACC015,active
INT_002913,1700000002913000000,AAPL,Sell,8238,428.28,NASDAQ,market_neutral,ACC020,active
INT_002914,1700000002914000000,HD,Sell,202,171.93,NYSE,momentum,ACC001,active
INT_002915,1700000002915000000,MA,Sell,8324,357.96,NYSE,market_neutral,ACC011,active
INT_002916,1700000002916000000,NVDA,Sell,8150,165.82,NYSE,pairs,ACC014,active
INT_002917,1700000002917000000,NVDA,Buy,9803,383.49,NASDAQ,momentum,ACC009,active
INT_002918,1700000002918000000,META,Sell,8169,263.37,NYSE,momentum,ACC012,active
INT_002919,1700000002919000000,HD,Buy,297,238.26,NASDAQ,mean_revert,ACC018,active
INT_002920,1700000002920000000,MSFT,Buy,9915,110.22,NASDAQ,market_neutral,ACC006,active
INT_002921,1700000002921000000,TSLA,Sell,1927,82.1,NASDAQ,momentum,ACC002,active
INT_002922,1700000002922000000,TSLA,Sell,5184,390.85,NASDAQ,momentum,ACC014,active
INT_002923,1700000002923000000,JPM,Sell,2535,340.59,NYSE,market_neutral,ACC010,active
INT_002924,1700000002924000000,META,Buy,7079,219.64,NASDAQ,mean_revert,ACC020,active
INT_002925,1700000002925000000,XOM,Buy,9041,202.84,NYSE,momentum,ACC004,active
INT_002926,1700000002926000000,JPM,Buy,724,172.68,NYSE,momentum,ACC003,active
INT_002927,1700000002927000000,MSFT,Buy,2497,92.46,NYSE,stat_arb,ACC012,active
INT_002928,1700000002928000000,BAC,Buy,6112,292.25,NASDAQ,market_neutral,ACC014,active
INT_002929,1700000002929000000,CVX,Sell,6587,184.08,NYSE,stat_arb,ACC019,active
INT_002930,1700000002930000000,AMZN,Sell,4304,300.32,NYSE,pairs,ACC010,active
INT_002931,1700000002931000000,BAC,Buy,25,69.16,NASDAQ,momentum,ACC019,active
INT_002932,1700000002932000000,XOM,Sell,7255,337.23,NASDAQ,momentum,ACC011,active
INT_002933,1700000002933000000,XOM,Sell,6362,337.01,NASDAQ,pairs,ACC010,active
INT_002934,1700000002934000000,AMZN,Sell,2128,147.97,NYSE,stat_arb,ACC020,active
INT_002935,1700000002935000000,TSLA,Sell,2382,130.57,NYSE,momentum,ACC001,active
INT_002936,1700000002936000000,BAC,Buy,755,177.94,NASDAQ,market_neutral,ACC007,active
INT_002937,1700000002937000000,AMZN,Sell,7966,471.95,NYSE,stat_arb,ACC016,active
INT_002938,1700000002938000000,KO,Sell,2523,421.42,NASDAQ,market_neutral,ACC020,active
INT_002939,1700000002939000000,KO,Sell,9436,360.79,NYSE,momentum,ACC017,active
INT_002940,1700000002940000000,NVDA,Buy,9013,58.96,NYSE,pairs,ACC014,active
INT_002941,1700000002941000000,JNJ,Buy,2764,367.8,NYSE,stat_arb,ACC012,active
INT_002942,1700000002942000000,NVDA,Buy,8844,201.5,NASDAQ,momentum,ACC004,active
INT_002943,1700000002943000000,AAPL,Sell,770,196.99,NYSE,mean_revert,ACC008,active
INT_002944,1700000002944000000,XOM,Buy,9018,369.4,NASDAQ,market_neutral,ACC006,active
INT_002945,1700000002945000000,JNJ,Buy,9259,395.29,NYSE,stat_arb,ACC015,active
INT_002946,1700000002946000000,UNH,Sell,2697,420.19,NASDAQ,momentum,ACC008,active
INT_002947,1700000002947000000,META,Buy,8228,324.24,NASDAQ,momentum,ACC007,active
INT_002948,1700000002948000000,PG,Sell,1374,277.55,NYSE,market_neutral,ACC013,active
INT_002949,1700000002949000000,META,Sell,7462,97.14,NASDAQ,market_neutral,ACC010,active
INT_002950,1700000002950000000,AMZN,Buy,1228,135.44,NYSE,momentum,ACC008,active
INT_002951,1700000002951000000,KO,Buy,1634,352.86,NYSE,mean_revert,ACC006,active
INT_002952,1700000002952000000,WMT,Buy,8666,264.59,NYSE,pairs,ACC016,active
INT_002953,1700000002953000000,PG,Sell,1566,342.79,NASDAQ,mean_revert,ACC019,active
INT_002954,1700000002954000000,META,Buy,8828,285.19,NASDAQ,momentum,ACC003,active
INT_002955,1700000002955000000,KO,Buy,7662,323.01,NASDAQ,stat_arb,ACC015,active
INT_002956,1700000002956000000,XOM,Buy,5782,486.47,NASDAQ,market_neutral,ACC018,active
INT_002957,1700000002957000000,JPM,Sell,5743,347.33,NYSE,stat_arb,ACC005,active
INT_002958,1700000002958000000,UNH,Sell,6049,363.17,NASDAQ,market_neutral,ACC013,active
INT_002959,1700000002959000000,META,Sell,9426,423.24,NYSE,mean_revert,ACC015,active
INT_002960,1700000002960000000,NVDA,Sell,8320,316.93,NYSE,mean_revert,ACC011,active
INT_002961,1700000002961000000,JPM,Sell,7139,332.72,NYSE,pairs,ACC010,active
INT_002962,1700000002962000000,TSLA,Buy,7301,170.65,NASDAQ,momentum,ACC020,active
INT_002963,1700000002963000000,JNJ,Sell,9680,494.81,NASDAQ,stat_arb,ACC015,active
INT_002964,1700000002964000000,HD,Sell,7946,59.72,NYSE,market_neutral,ACC020,active
INT_002965,1700000002965000000,WMT,Sell,8169,164.71,NASDAQ,market_neutral,ACC019,active
INT_002966,1700000002966000000,BAC,Sell,4528,83.87,NYSE,market_neutral,ACC017,active
INT_002967,1700000002967000000,BAC,Buy,6743,257.92,NASDAQ,pairs,ACC017,active
INT_002968,1700000002968000000,V,Buy,6541,379.88,NYSE,pairs,ACC010,active
INT_002969,1700000002969000000,HD,Buy,4355,180.51,NYSE,market_neutral,ACC006,active
INT_002970,1700000002970000000,XOM,Sell,172,197.0,NYSE,stat_arb,ACC002,active
INT_002971,1700000002971000000,META,Sell,2296,482.53,NYSE,pairs,ACC013,active
INT_002972,1700000002972000000,BAC,Buy,306,427.94,NYSE,mean_revert,ACC018,active
INT_002973,1700000002973000000,GS,Sell,8531,96.97,NYSE,stat_arb,ACC018,active
INT_002974,1700000002974000000,CVX,Buy,684,198.45,NASDAQ,market_neutral,ACC018,active
INT_002975,1700000002975000000,JPM,Sell,4301,425.03,NYSE,market_neutral,ACC012,active
INT_002976,1700000002976000000,JNJ,Buy,248,117.22,NASDAQ,mean_revert,ACC001,active
INT_002977,1700000002977000000,GOOG,Buy,3497,70.67,NASDAQ,pairs,ACC013,active
INT_002978,1700000002978000000,AMZN,Sell,3340,57.78,NASDAQ,pairs,ACC010,active
INT_002979,1700000002979000000,AMZN,Sell,9272,136.21,NASDAQ,market_neutral,ACC010,active
INT_002980,1700000002980000000,JNJ,Sell,9340,73.3,NASDAQ,stat_arb,ACC004,active
INT_002981,1700000002981000000,XOM,Sell,2664,236.5,NYSE,stat_arb,ACC004,active
INT_002982,1700000002982000000,NVDA,Sell,6110,449.85,NYSE,stat_arb,ACC008,active
INT_002983,1700000002983000000,GS,Sell,4974,477.36,NASDAQ,momentum,ACC020,active
INT_002984,1700000002984000000,KO,Buy,6455,267.78,NASDAQ,pairs,ACC018,active
INT_002985,1700000002985000000,UNH,Sell,2710,185.4,NYSE,pairs,ACC005,active
INT_002986,1700000002986000000,TSLA,Buy,5311,459.57,NASDAQ,pairs,ACC005,active
INT_002987,1700000002987000000,V,Sell,2930,132.91,NYSE,stat_arb,ACC020,active
INT_002988,1700000002988000000,AAPL,Sell,3875,146.95,NASDAQ,pairs,ACC001,active
INT_002989,1700000002989000000,GS,Sell,5044,266.18,NASDAQ,mean_revert,ACC018,active
INT_002990,1700000002990000000,BAC,Sell,6110,318.78,NASDAQ,mean_revert,ACC006,active
INT_002991,1700000002991000000,AMZN,Buy,8765,151.35,NYSE,pairs,ACC003,active
INT_002992,1700000002992000000,TSLA,Sell,5466,377.89,NYSE,stat_arb,ACC006,active
INT_002993,1700000002993000000,KO,Buy,64,383.46,NASDAQ,momentum,ACC006,active
INT_002994,1700000002994000000,MSFT,Buy,7748,156.57,NYSE,pairs,ACC016,active
INT_002995,1700000002995000000,META,Sell,4445,291.23,NYSE,market_neutral,ACC012,active
INT_002996,1700000002996000000,CVX,Sell,5273,299.36,NYSE,momentum,ACC019,active
INT_002997,1700000002997000000,BAC,Buy,5683,112.97,NASDAQ,stat_arb,ACC013,active
INT_002998,1700000002998000000,AMZN,Sell,8025,215.71,NYSE,pairs,ACC003,active
INT_002999,1700000002999000000,GOOG,Sell,865,288.09,NYSE,mean_revert,ACC010,active
INT_003000,1700000003000000000,KO,Buy,4242,251.71,NASDAQ,mean_revert,ACC016,active
INT_003001,1700000003001000000,JPM,Sell,3529,210.48,NYSE,mean_revert,ACC015,active
INT_003002,1700000003002000000,XOM,Sell,1847,424.97,NASDAQ,stat_arb,ACC012,active
INT_003003,1700000003003000000,HD,Sell,9366,256.76,NASDAQ,mean_revert,ACC020,active
INT_003004,1700000003004000000,NVDA,Buy,5471,154.12,NYSE,momentum,ACC007,active
INT_003005,1700000003005000000,AMZN,Buy,6912,87.42,NYSE,momentum,ACC008,active
INT_003006,1700000003006000000,XOM,Buy,7007,471.35,NASDAQ,market_neutral,ACC018,active
INT_003007,1700000003007000000,META,Buy,5787,407.48,NASDAQ,market_neutral,ACC016,active
INT_003008,1700000003008000000,NVDA,Buy,4683,422.24,NASDAQ,momentum,ACC011,active
INT_003009,1700000003009000000,MSFT,Sell,2984,105.0,NASDAQ,pairs,ACC011,active
INT_003010,1700000003010000000,NVDA,Sell,3719,267.18,NYSE,stat_arb,ACC017,active
INT_003011,1700000003011000000,HD,Buy,5846,241.19,NASDAQ,momentum,ACC010,active
INT_003012,1700000003012000000,GS,Sell,8145,89.43,NASDAQ,pairs,ACC013,active
INT_003013,1700000003013000000,META,Sell,9657,469.46,NASDAQ,momentum,ACC007,active
INT_003014,1700000003014000000,UNH,Buy,9638,322.07,NASDAQ,pairs,ACC014,active
INT_003015,1700000003015000000,GS,Sell,872,324.32,NYSE,stat_arb,ACC004,active
INT_003016,1700000003016000000,GOOG,Sell,7869,152.54,NYSE,market_neutral,ACC008,active
INT_003017,1700000003017000000,V,Buy,1569,366.92,NASDAQ,market_neutral,ACC010,active
INT_003018,1700000003018000000,BAC,Buy,4840,225.44,NASDAQ,market_neutral,ACC020,active
INT_003019,1700000003019000000,WMT,Sell,7186,126.81,NASDAQ,pairs,ACC011,active
INT_003020,1700000003020000000,HD,Sell,8528,106.89,NYSE,market_neutral,ACC002,active
INT_003021,1700000003021000000,META,Buy,1180,248.5,NASDAQ,market_neutral,ACC020,active
INT_003022,1700000003022000000,MSFT,Buy,4912,287.97,NYSE,market_neutral,ACC015,active
INT_003023,1700000003023000000,MSFT,Sell,245,466.8,NASDAQ,mean_revert,ACC011,active
INT_003024,1700000003024000000,AMZN,Sell,3386,241.45,NYSE,market_neutral,ACC013,active
INT_003025,1700000003025000000,XOM,Buy,1369,132.0,NYSE,stat_arb,ACC007,active
INT_003026,1700000003026000000,XOM,Sell,7127,432.01,NYSE,stat_arb,ACC019,active
INT_003027,1700000003027000000,JPM,Sell,8837,85.9,NASDAQ,market_neutral,ACC001,active
INT_003028,1700000003028000000,AAPL,Buy,1736,250.38,NYSE,mean_revert,ACC011,active
INT_003029,1700000003029000000,TSLA,Sell,6939,313.34,NYSE,mean_revert,ACC003,active
INT_003030,1700000003030000000,V,Buy,7623,482.53,NYSE,mean_revert,ACC007,active
INT_003031,1700000003031000000,TSLA,Sell,337,385.76,NYSE,stat_arb,ACC019,active
INT_003032,1700000003032000000,JPM,Buy,180,161.88,NYSE,market_neutral,ACC016,active
INT_003033,1700000003033000000,BAC,Buy,5173,207.3,NYSE,pairs,ACC002,active
INT_003034,1700000003034000000,HD,Buy,8711,197.64,NYSE,market_neutral,ACC004,active
INT_003035,1700000003035000000,GOOG,Sell,5379,77.45,NYSE,mean_revert,ACC007,active
INT_003036,1700000003036000000,WMT,Buy,6571,81.36,NASDAQ,market_neutral,ACC016,active
INT_003037,1700000003037000000,NVDA,Sell,6597,112.94,NASDAQ,stat_arb,ACC007,active
INT_003038,1700000003038000000,MA,Sell,9321,160.41,NASDAQ,momentum,ACC020,active
INT_003039,1700000003039000000,GOOG,Buy,5480,295.05,NASDAQ,stat_arb,ACC012,active
INT_003040,1700000003040000000,BAC,Sell,4045,88.68,NASDAQ,pairs,ACC013,active
INT_003041,1700000003041000000,JPM,Sell,9317,133.67,NASDAQ,stat_arb,ACC004,active
INT_003042,1700000003042000000,UNH,Sell,4042,226.8,NYSE,momentum,ACC017,active
INT_003043,1700000003043000000,JPM,Sell,7975,131.77,NYSE,momentum,ACC018,active
INT_003044,1700000003044000000,KO,Sell,6206,234.44,NASDAQ,momentum,ACC010,active
INT_003045,1700000003045000000,META,Buy,6198,413.26,NASDAQ,stat_arb,ACC014,active
INT_003046,1700000003046000000,MSFT,Buy,1727,330.55,NASDAQ,mean_revert,ACC007,active
INT_003047,1700000003047000000,V,Sell,6720,422.71,NYSE,mean_revert,ACC004,active
INT_003048,1700000003048000000,GOOG,Buy,9188,296.09,NYSE,pairs,ACC007,active
INT_003049,1700000003049000000,AAPL,Sell,2348,268.97,NYSE,pairs,ACC005,active
INT_003050,1700000003050000000,XOM,Buy,4323,335.19,NASDAQ,pairs,ACC004,active
INT_003051,1700000003051000000,XOM,Buy,9708,192.64,NYSE,stat_arb,ACC019,active
INT_003052,1700000003052000000,JNJ,Buy,6864,272.88,NASDAQ,market_neutral,ACC001,active
INT_003053,1700000003053000000,HD,Buy,2846,277.55,NASDAQ,market_neutral,ACC017,active
INT_003054,1700000003054000000,WMT,Sell,5251,389.48,NASDAQ,stat_arb,ACC008,active
INT_003055,1700000003055000000,V,Sell,2234,430.64,NYSE,pairs,ACC009,active
INT_003056,1700000003056000000,NVDA,Buy,6970,412.72,NYSE,stat_arb,ACC013,active
INT_003057,1700000003057000000,GS,Buy,3337,187.28,NYSE,market_neutral,ACC017,active
INT_003058,1700000003058000000,XOM,Buy,8320,272.04,NASDAQ,pairs,ACC012,active
INT_003059,1700000003059000000,XOM,Buy,3844,146.5,NASDAQ,pairs,ACC015,active
INT_003060,1700000003060000000,AAPL,Sell,1554,154.65,NYSE,market_neutral,ACC001,active
INT_003061,1700000003061000000,KO,Buy,5729,136.85,NASDAQ,stat_arb,ACC006,active
INT_003062,1700000003062000000,CVX,Buy,6496,109.96,NASDAQ,momentum,ACC002,active
INT_003063,1700000003063000000,GS,Buy,2801,438.06,NYSE,stat_arb,ACC020,active
INT_003064,1700000003064000000,GOOG,Sell,7386,257.82,NYSE,mean_revert,ACC009,active
INT_003065,1700000003065000000,MSFT,Buy,937,368.27,NASDAQ,market_neutral,ACC009,active
INT_003066,1700000003066000000,AMZN,Buy,2624,171.83,NYSE,market_neutral,ACC003,active
INT_003067,1700000003067000000,GOOG,Sell,5081,94.46,NYSE,momentum,ACC009,active
INT_003068,1700000003068000000,CVX,Sell,471,314.32,NASDAQ,momentum,ACC013,active
INT_003069,1700000003069000000,GS,Sell,3363,132.5,NASDAQ,stat_arb,ACC016,active
INT_003070,1700000003070000000,BAC,Buy,3049,180.33,NASDAQ,momentum,ACC006,active
INT_003071,1700000003071000000,JNJ,Buy,1777,290.11,NYSE,stat_arb,ACC007,active
INT_003072,1700000003072000000,BAC,Sell,8625,244.23,NASDAQ,momentum,ACC002,active
INT_003073,1700000003073000000,PG,Buy,2456,295.77,NASDAQ,momentum,ACC002,active
INT_003074,1700000003074000000,TSLA,Buy,530,317.55,NYSE,pairs,ACC014,active
INT_003075,1700000003075000000,TSLA,Buy,9369,212.18,NASDAQ,market_neutral,ACC019,active
INT_003076,1700000003076000000,AAPL,Buy,5563,259.18,NASDAQ,stat_arb,ACC002,active
INT_003077,1700000003077000000,AMZN,Sell,3997,111.45,NYSE,stat_arb,ACC015,active
INT_003078,1700000003078000000,NVDA,Sell,1475,135.28,NYSE,pairs,ACC006,active
INT_003079,1700000003079000000,META,Buy,1798,141.89,NASDAQ,market_neutral,ACC002,active
INT_003080,1700000003080000000,XOM,Sell,1248,344.79,NASDAQ,momentum,ACC006,active
INT_003081,1700000003081000000,AMZN,Buy,4169,192.3,NASDAQ,pairs,ACC004,active
INT_003082,1700000003082000000,PG,Buy,9340,125.23,NYSE,pairs,ACC001,active
INT_003083,1700000003083000000,WMT,Sell,5029,160.2,NYSE,momentum,ACC008,active
